"Step","cube-single-play-singletask-task2-v0_baseline - train/loss","cube-single-play-singletask-task2-v0_baseline - train/loss__MIN","cube-single-play-singletask-task2-v0_baseline - train/loss__MAX","cube-single-play-singletask-task2-v0_baseline - val/loss","cube-single-play-singletask-task2-v0_baseline - val/loss__MIN","cube-single-play-singletask-task2-v0_baseline - val/loss__MAX"
"6166","0.000163984062965028","0.000163984062965028","0.000163984062965028","","",""
"6167","0.0003160632331855595","0.0003160632331855595","0.0003160632331855595","","",""
"6168","0.00024541738093830645","0.00024541738093830645","0.00024541738093830645","","",""
"6171","0.00013249076437205076","0.00013249076437205076","0.00013249076437205076","","",""
"6172","0.00014891769387759268","0.00014891769387759268","0.00014891769387759268","","",""
"6174","0.00022138228814583272","0.00022138228814583272","0.00022138228814583272","","",""
"6175","0.0001742238091537729","0.0001742238091537729","0.0001742238091537729","","",""
"6178","0.0003043192555196583","0.0003043192555196583","0.0003043192555196583","","",""
"6181","0.00014288461534306407","0.00014288461534306407","0.00014288461534306407","","",""
"6184","0.00024523117463104427","0.00024523117463104427","0.00024523117463104427","","",""
"6190","0.00015215366147458553","0.00015215366147458553","0.00015215366147458553","","",""
"6192","0.00014138597180135548","0.00014138597180135548","0.00014138597180135548","","",""
"6195","0.0006108644302003086","0.0006108644302003086","0.0006108644302003086","","",""
"6197","0.00011830887524411082","0.00011830887524411082","0.00011830887524411082","","",""
"6200","0.00019091884314548224","0.00019091884314548224","0.00019091884314548224","0.0001825670333346352","0.0001825670333346352","0.0001825670333346352"
"6201","0.00020396146283019334","0.00020396146283019334","0.00020396146283019334","","",""
"6202","0.0005110059282742441","0.0005110059282742441","0.0005110059282742441","","",""
"6209","0.0002608160430099815","0.0002608160430099815","0.0002608160430099815","","",""
"6210","0.0001961000671144575","0.0001961000671144575","0.0001961000671144575","","",""
"6215","0.0003174391749780625","0.0003174391749780625","0.0003174391749780625","","",""
"6217","0.00018886354519054294","0.00018886354519054294","0.00018886354519054294","","",""
"6219","0.0001639668334973976","0.0001639668334973976","0.0001639668334973976","","",""
"6220","0.00020468173897825181","0.00020468173897825181","0.00020468173897825181","","",""
"6222","0.00041481800144538283","0.00041481800144538283","0.00041481800144538283","","",""
"6224","0.00022367635392583907","0.00022367635392583907","0.00022367635392583907","","",""
"6225","0.0002472684718668461","0.0002472684718668461","0.0002472684718668461","","",""
"6227","0.00015782308764755726","0.00015782308764755726","0.00015782308764755726","","",""
"6228","0.00014581737923435867","0.00014581737923435867","0.00014581737923435867","","",""
"6230","0.00016967978444881737","0.00016967978444881737","0.00016967978444881737","","",""
"6234","0.0002233265695394948","0.0002233265695394948","0.0002233265695394948","","",""
"6237","0.00016315971151925623","0.00016315971151925623","0.00016315971151925623","","",""
"6238","0.0001597926311660558","0.0001597926311660558","0.0001597926311660558","","",""
"6244","0.0002140659053111449","0.0002140659053111449","0.0002140659053111449","","",""
"6247","0.00011960929987253621","0.00011960929987253621","0.00011960929987253621","","",""
"6248","0.00013411595136858523","0.00013411595136858523","0.00013411595136858523","","",""
"6250","0.0001251032663276419","0.0001251032663276419","0.0001251032663276419","","",""
"6251","0.00015730653831269592","0.00015730653831269592","0.00015730653831269592","","",""
"6252","0.00014323715004138649","0.00014323715004138649","0.00014323715004138649","","",""
"6255","0.00019728433107957244","0.00019728433107957244","0.00019728433107957244","","",""
"6257","0.00017215865955222398","0.00017215865955222398","0.00017215865955222398","","",""
"6258","0.00043828770867548883","0.00043828770867548883","0.00043828770867548883","","",""
"6259","0.00015357337542809546","0.00015357337542809546","0.00015357337542809546","","",""
"6261","0.00018801975238602608","0.00018801975238602608","0.00018801975238602608","","",""
"6262","0.0007020883494988084","0.0007020883494988084","0.0007020883494988084","","",""
"6263","0.00015766853175591677","0.00015766853175591677","0.00015766853175591677","","",""
"6265","0.00010477246541995555","0.00010477246541995555","0.00010477246541995555","","",""
"6267","0.0002239640016341582","0.0002239640016341582","0.0002239640016341582","","",""
"6268","0.00013189944729674608","0.00013189944729674608","0.00013189944729674608","","",""
"6270","0.00015916260599624366","0.00015916260599624366","0.00015916260599624366","","",""
"6272","0.0001607602316653356","0.0001607602316653356","0.0001607602316653356","","",""
"6273","0.0001980554370675236","0.0001980554370675236","0.0001980554370675236","","",""
"6274","0.00013921796926297247","0.00013921796926297247","0.00013921796926297247","","",""
"6276","0.00034307537134736776","0.00034307537134736776","0.00034307537134736776","","",""
"6277","0.00018685385293792933","0.00018685385293792933","0.00018685385293792933","","",""
"6278","0.0002756914182100445","0.0002756914182100445","0.0002756914182100445","","",""
"6279","0.00019929703557863832","0.00019929703557863832","0.00019929703557863832","","",""
"6282","0.0001563793484820053","0.0001563793484820053","0.0001563793484820053","","",""
"6283","0.00023102102568373084","0.00023102102568373084","0.00023102102568373084","","",""
"6284","0.00013667556049767882","0.00013667556049767882","0.00013667556049767882","","",""
"6291","0.00021013991499785334","0.00021013991499785334","0.00021013991499785334","","",""
"6293","0.00012569429236464202","0.00012569429236464202","0.00012569429236464202","","",""
"6294","0.000157851172843948","0.000157851172843948","0.000157851172843948","","",""
"6297","0.00019273051293566823","0.00019273051293566823","0.00019273051293566823","","",""
"6299","0.0001307884231209755","0.0001307884231209755","0.0001307884231209755","","",""
"6300","","","","0.00016584988043177873","0.00016584988043177873","0.00016584988043177873"
"6301","0.00025465607177466154","0.00025465607177466154","0.00025465607177466154","","",""
"6303","0.00013957344344817102","0.00013957344344817102","0.00013957344344817102","","",""
"6304","0.00012596302258316427","0.00012596302258316427","0.00012596302258316427","","",""
"6307","0.00012476430856622756","0.00012476430856622756","0.00012476430856622756","","",""
"6311","0.00018002410070039332","0.00018002410070039332","0.00018002410070039332","","",""
"6313","0.00021266497788019478","0.00021266497788019478","0.00021266497788019478","","",""
"6315","0.0001929585705511272","0.0001929585705511272","0.0001929585705511272","","",""
"6316","0.00023150932975113392","0.00023150932975113392","0.00023150932975113392","","",""
"6317","0.00012412127398420125","0.00012412127398420125","0.00012412127398420125","","",""
"6318","0.00013799790758639574","0.00013799790758639574","0.00013799790758639574","","",""
"6319","0.00014956605446059257","0.00014956605446059257","0.00014956605446059257","","",""
"6320","0.0002544563903938979","0.0002544563903938979","0.0002544563903938979","","",""
"6325","0.0002143232268281281","0.0002143232268281281","0.0002143232268281281","","",""
"6328","0.00016561899974476546","0.00016561899974476546","0.00016561899974476546","","",""
"6331","0.00016677533858455718","0.00016677533858455718","0.00016677533858455718","","",""
"6332","0.00019608282309491187","0.00019608282309491187","0.00019608282309491187","","",""
"6333","0.00014809044660069048","0.00014809044660069048","0.00014809044660069048","","",""
"6337","0.00017289431707467884","0.00017289431707467884","0.00017289431707467884","","",""
"6339","0.0001844757207436487","0.0001844757207436487","0.0001844757207436487","","",""
"6340","0.00014372370787896216","0.00014372370787896216","0.00014372370787896216","","",""
"6341","0.00017159363778773695","0.00017159363778773695","0.00017159363778773695","","",""
"6342","0.0001220963167725131","0.0001220963167725131","0.0001220963167725131","","",""
"6343","0.0002891487965825945","0.0002891487965825945","0.0002891487965825945","","",""
"6344","0.0004971952876076102","0.0004971952876076102","0.0004971952876076102","","",""
"6346","0.0002209185913670808","0.0002209185913670808","0.0002209185913670808","","",""
"6350","0.00015594107389915735","0.00015594107389915735","0.00015594107389915735","","",""
"6352","0.0002594437391962856","0.0002594437391962856","0.0002594437391962856","","",""
"6353","0.00015736135537736118","0.00015736135537736118","0.00015736135537736118","","",""
"6354","0.00020469276932999492","0.00020469276932999492","0.00020469276932999492","","",""
"6355","0.0003262182290200144","0.0003262182290200144","0.0003262182290200144","","",""
"6360","0.000287844508420676","0.000287844508420676","0.000287844508420676","","",""
"6365","0.0007223047432489693","0.0007223047432489693","0.0007223047432489693","","",""
"6366","0.0001951597078004852","0.0001951597078004852","0.0001951597078004852","","",""
"6368","0.00033855580841191113","0.00033855580841191113","0.00033855580841191113","","",""
"6369","0.0003333540807943791","0.0003333540807943791","0.0003333540807943791","","",""
"6372","0.00015152675041463226","0.00015152675041463226","0.00015152675041463226","","",""
"6373","0.00018668320262804627","0.00018668320262804627","0.00018668320262804627","","",""
"6378","0.00016870237595867366","0.00016870237595867366","0.00016870237595867366","","",""
"6379","0.0007360839517787099","0.0007360839517787099","0.0007360839517787099","","",""
"6380","0.00016988777497317642","0.00016988777497317642","0.00016988777497317642","","",""
"6381","0.00015282741514965892","0.00015282741514965892","0.00015282741514965892","","",""
"6385","0.00012105113273719326","0.00012105113273719326","0.00012105113273719326","","",""
"6389","0.00023415201576426625","0.00023415201576426625","0.00023415201576426625","","",""
"6390","0.00018145014473702759","0.00018145014473702759","0.00018145014473702759","","",""
"6392","0.00014069075405132025","0.00014069075405132025","0.00014069075405132025","","",""
"6393","0.00023791973944753408","0.00023791973944753408","0.00023791973944753408","","",""
"6394","0.00022042702767066658","0.00022042702767066658","0.00022042702767066658","","",""
"6395","0.000174378787050955","0.000174378787050955","0.000174378787050955","","",""
"6399","0.00015872553922235966","0.00015872553922235966","0.00015872553922235966","","",""
"6400","","","","0.00017350533744320273","0.00017350533744320273","0.00017350533744320273"
"6408","0.0001392997073708102","0.0001392997073708102","0.0001392997073708102","","",""
"6409","0.0002557406260166317","0.0002557406260166317","0.0002557406260166317","","",""
"6410","0.00022670967155136168","0.00022670967155136168","0.00022670967155136168","","",""
"6411","0.00017425839905627072","0.00017425839905627072","0.00017425839905627072","","",""
"6412","0.0001265398896066472","0.0001265398896066472","0.0001265398896066472","","",""
"6413","0.00024032907094806433","0.00024032907094806433","0.00024032907094806433","","",""
"6416","0.0001650128688197583","0.0001650128688197583","0.0001650128688197583","","",""
"6420","0.00014857776113785803","0.00014857776113785803","0.00014857776113785803","","",""
"6421","0.00013114768080413342","0.00013114768080413342","0.00013114768080413342","","",""
"6424","0.0002590941730886698","0.0002590941730886698","0.0002590941730886698","","",""
"6428","0.0001217235840158537","0.0001217235840158537","0.0001217235840158537","","",""
"6431","0.0001434552832506597","0.0001434552832506597","0.0001434552832506597","","",""
"6432","0.00013181025860831141","0.00013181025860831141","0.00013181025860831141","","",""
"6433","0.00017680480959825218","0.00017680480959825218","0.00017680480959825218","","",""
"6435","0.00015098493895493448","0.00015098493895493448","0.00015098493895493448","","",""
"6436","0.00032500451197847724","0.00032500451197847724","0.00032500451197847724","","",""
"6440","0.00022879682364873588","0.00022879682364873588","0.00022879682364873588","","",""
"6441","0.0002182793105021119","0.0002182793105021119","0.0002182793105021119","","",""
"6445","0.00012888640048913658","0.00012888640048913658","0.00012888640048913658","","",""
"6448","0.0003036974521819502","0.0003036974521819502","0.0003036974521819502","","",""
"6451","0.00019563661771826446","0.00019563661771826446","0.00019563661771826446","","",""
"6453","0.0003862632147502154","0.0003862632147502154","0.0003862632147502154","","",""
"6458","0.00019909210095647722","0.00019909210095647722","0.00019909210095647722","","",""
"6461","0.00011986192839685827","0.00011986192839685827","0.00011986192839685827","","",""
"6462","0.00011229116353206336","0.00011229116353206336","0.00011229116353206336","","",""
"6463","0.000137290931888856","0.000137290931888856","0.000137290931888856","","",""
"6464","0.00042748553096316755","0.00042748553096316755","0.00042748553096316755","","",""
"6465","0.00013828318333253264","0.00013828318333253264","0.00013828318333253264","","",""
"6466","0.0007131692254915833","0.0007131692254915833","0.0007131692254915833","","",""
"6467","0.00016328977653756738","0.00016328977653756738","0.00016328977653756738","","",""
"6476","0.00016932279686443508","0.00016932279686443508","0.00016932279686443508","","",""
"6478","0.00014277335139922798","0.00014277335139922798","0.00014277335139922798","","",""
"6480","0.00030556455021724105","0.00030556455021724105","0.00030556455021724105","","",""
"6481","0.00019965888350270689","0.00019965888350270689","0.00019965888350270689","","",""
"6482","0.00020219499128870666","0.00020219499128870666","0.00020219499128870666","","",""
"6484","0.00014715344877913594","0.00014715344877913594","0.00014715344877913594","","",""
"6485","0.00015117884322535247","0.00015117884322535247","0.00015117884322535247","","",""
"6488","0.0001891409483505413","0.0001891409483505413","0.0001891409483505413","","",""
"6490","0.00031065294751897454","0.00031065294751897454","0.00031065294751897454","","",""
"6492","0.00046413246309384704","0.00046413246309384704","0.00046413246309384704","","",""
"6493","0.0006019010324962437","0.0006019010324962437","0.0006019010324962437","","",""
"6494","0.00016558553033974022","0.00016558553033974022","0.00016558553033974022","","",""
"6495","0.00027366651920601726","0.00027366651920601726","0.00027366651920601726","","",""
"6496","0.00012642481306102127","0.00012642481306102127","0.00012642481306102127","","",""
"6497","0.0001399173925165087","0.0001399173925165087","0.0001399173925165087","","",""
"6498","0.0001987409923458472","0.0001987409923458472","0.0001987409923458472","","",""
"6500","0.00015739767695777118","0.00015739767695777118","0.00015739767695777118","0.00016970952856354415","0.00016970952856354415","0.00016970952856354415"
"6506","0.00019738277478609234","0.00019738277478609234","0.00019738277478609234","","",""
"6508","0.00022657452791463584","0.00022657452791463584","0.00022657452791463584","","",""
"6515","0.000156683090608567","0.000156683090608567","0.000156683090608567","","",""
"6518","0.00015309899754356593","0.00015309899754356593","0.00015309899754356593","","",""
"6524","0.0002742322103586048","0.0002742322103586048","0.0002742322103586048","","",""
"6525","0.000687753374222666","0.000687753374222666","0.000687753374222666","","",""
"6526","0.00014113413635641336","0.00014113413635641336","0.00014113413635641336","","",""
"6527","0.00018758393707685173","0.00018758393707685173","0.00018758393707685173","","",""
"6528","0.00023768690880388021","0.00023768690880388021","0.00023768690880388021","","",""
"6532","0.00023432259331457317","0.00023432259331457317","0.00023432259331457317","","",""
"6536","0.00018713614554144442","0.00018713614554144442","0.00018713614554144442","","",""
"6537","0.00016620851238258183","0.00016620851238258183","0.00016620851238258183","","",""
"6538","0.00012772766058333218","0.00012772766058333218","0.00012772766058333218","","",""
"6542","0.00016161597159225494","0.00016161597159225494","0.00016161597159225494","","",""
"6547","0.00030283883097581565","0.00030283883097581565","0.00030283883097581565","","",""
"6548","0.00014871098392177373","0.00014871098392177373","0.00014871098392177373","","",""
"6550","0.0001397782762069255","0.0001397782762069255","0.0001397782762069255","","",""
"6551","0.00010947213741019368","0.00010947213741019368","0.00010947213741019368","","",""
"6552","0.00015939204604364932","0.00015939204604364932","0.00015939204604364932","","",""
"6554","0.00015102329780347645","0.00015102329780347645","0.00015102329780347645","","",""
"6561","0.00012419995618984103","0.00012419995618984103","0.00012419995618984103","","",""
"6565","0.00016907152894418687","0.00016907152894418687","0.00016907152894418687","","",""
"6566","0.00015865557361394167","0.00015865557361394167","0.00015865557361394167","","",""
"6570","0.00018563278717920184","0.00018563278717920184","0.00018563278717920184","","",""
"6571","0.00012463191524147987","0.00012463191524147987","0.00012463191524147987","","",""
"6574","0.0002779098285827786","0.0002779098285827786","0.0002779098285827786","","",""
"6576","0.00017177198606077582","0.00017177198606077582","0.00017177198606077582","","",""
"6578","0.00032482665847055614","0.00032482665847055614","0.00032482665847055614","","",""
"6579","0.00041304418118670583","0.00041304418118670583","0.00041304418118670583","","",""
"6581","0.00015747691213618964","0.00015747691213618964","0.00015747691213618964","","",""
"6582","0.0002543262380640954","0.0002543262380640954","0.0002543262380640954","","",""
"6583","0.0003077684959862381","0.0003077684959862381","0.0003077684959862381","","",""
"6584","0.0001300006260862574","0.0001300006260862574","0.0001300006260862574","","",""
"6588","0.0001618943060748279","0.0001618943060748279","0.0001618943060748279","","",""
"6590","0.00014398270286619663","0.00014398270286619663","0.00014398270286619663","","",""
"6592","0.00019849934324156493","0.00019849934324156493","0.00019849934324156493","","",""
"6593","0.00020578787371050566","0.00020578787371050566","0.00020578787371050566","","",""
"6595","0.00014377228217199445","0.00014377228217199445","0.00014377228217199445","","",""
"6596","0.00011907795851584524","0.00011907795851584524","0.00011907795851584524","","",""
"6597","0.0001573803019709885","0.0001573803019709885","0.0001573803019709885","","",""
"6600","0.0006163780344650149","0.0006163780344650149","0.0006163780344650149","0.0001670684287091717","0.0001670684287091717","0.0001670684287091717"
"6601","0.00016622195835225284","0.00016622195835225284","0.00016622195835225284","","",""
"6602","0.0001549728913232684","0.0001549728913232684","0.0001549728913232684","","",""
"6604","0.00018854995141737163","0.00018854995141737163","0.00018854995141737163","","",""
"6606","0.0001773555704858154","0.0001773555704858154","0.0001773555704858154","","",""
"6608","0.0001606849255040288","0.0001606849255040288","0.0001606849255040288","","",""
"6609","0.00012650969438254833","0.00012650969438254833","0.00012650969438254833","","",""
"6610","0.00016784752369858325","0.00016784752369858325","0.00016784752369858325","","",""
"6613","0.00015585120127070695","0.00015585120127070695","0.00015585120127070695","","",""
"6614","0.00020612594380509108","0.00020612594380509108","0.00020612594380509108","","",""
"6616","0.00018441265274304897","0.00018441265274304897","0.00018441265274304897","","",""
"6620","0.00014694221317768097","0.00014694221317768097","0.00014694221317768097","","",""
"6621","0.000129209496662952","0.000129209496662952","0.000129209496662952","","",""
"6622","0.0001234434894286096","0.0001234434894286096","0.0001234434894286096","","",""
"6625","0.000615220982581377","0.000615220982581377","0.000615220982581377","","",""
"6626","0.00018296617781743407","0.00018296617781743407","0.00018296617781743407","","",""
"6627","0.0002578218700364232","0.0002578218700364232","0.0002578218700364232","","",""
"6629","0.00014110124902799726","0.00014110124902799726","0.00014110124902799726","","",""
"6631","0.0007638349779881537","0.0007638349779881537","0.0007638349779881537","","",""
"6632","0.00017228156502824277","0.00017228156502824277","0.00017228156502824277","","",""
"6633","0.00012263082317076623","0.00012263082317076623","0.00012263082317076623","","",""
"6637","0.00012341611727606505","0.00012341611727606505","0.00012341611727606505","","",""
"6638","0.0003342371783219278","0.0003342371783219278","0.0003342371783219278","","",""
"6640","0.00019418699957896024","0.00019418699957896024","0.00019418699957896024","","",""
"6641","0.00013861380284652114","0.00013861380284652114","0.00013861380284652114","","",""
"6642","0.00023907932336442173","0.00023907932336442173","0.00023907932336442173","","",""
"6643","0.0004524142132140696","0.0004524142132140696","0.0004524142132140696","","",""
"6645","0.0001343899202765897","0.0001343899202765897","0.0001343899202765897","","",""
"6646","0.0007662862772122025","0.0007662862772122025","0.0007662862772122025","","",""
"6650","0.00020228959328960627","0.00020228959328960627","0.00020228959328960627","","",""
"6651","0.0001301424199482426","0.0001301424199482426","0.0001301424199482426","","",""
"6652","0.00016298485570587218","0.00016298485570587218","0.00016298485570587218","","",""
"6654","0.00018225275562144816","0.00018225275562144816","0.00018225275562144816","","",""
"6655","0.00012315592903178185","0.00012315592903178185","0.00012315592903178185","","",""
"6656","0.00019577342027332634","0.00019577342027332634","0.00019577342027332634","","",""
"6657","0.00015684423851780593","0.00015684423851780593","0.00015684423851780593","","",""
"6661","0.00021195145382080227","0.00021195145382080227","0.00021195145382080227","","",""
"6663","0.000256596424151212","0.000256596424151212","0.000256596424151212","","",""
"6664","0.00017915497301146388","0.00017915497301146388","0.00017915497301146388","","",""
"6666","0.0003155218146275729","0.0003155218146275729","0.0003155218146275729","","",""
"6667","0.00015603033534716815","0.00015603033534716815","0.00015603033534716815","","",""
"6668","0.0001441852655261755","0.0001441852655261755","0.0001441852655261755","","",""
"6669","0.00017792664584703743","0.00017792664584703743","0.00017792664584703743","","",""
"6670","0.0001821738842409104","0.0001821738842409104","0.0001821738842409104","","",""
"6673","0.0001292917731916532","0.0001292917731916532","0.0001292917731916532","","",""
"6674","0.0004024365625809878","0.0004024365625809878","0.0004024365625809878","","",""
"6676","0.000155517365783453","0.000155517365783453","0.000155517365783453","","",""
"6678","0.0001395582949044183","0.0001395582949044183","0.0001395582949044183","","",""
"6679","0.0003248296270612627","0.0003248296270612627","0.0003248296270612627","","",""
"6681","0.00026636748225428164","0.00026636748225428164","0.00026636748225428164","","",""
"6683","0.0003958368906751275","0.0003958368906751275","0.0003958368906751275","","",""
"6684","0.00016228183812927455","0.00016228183812927455","0.00016228183812927455","","",""
"6686","0.0002559835556894541","0.0002559835556894541","0.0002559835556894541","","",""
"6688","0.0007658898248337209","0.0007658898248337209","0.0007658898248337209","","",""
"6691","0.00018958655709866434","0.00018958655709866434","0.00018958655709866434","","",""
"6694","0.00015203787188511342","0.00015203787188511342","0.00015203787188511342","","",""
"6695","0.0003036741691175848","0.0003036741691175848","0.0003036741691175848","","",""
"6697","0.00026835990138351917","0.00026835990138351917","0.00026835990138351917","","",""
"6698","0.000188726102351211","0.000188726102351211","0.000188726102351211","","",""
"6699","0.0002631653333082795","0.0002631653333082795","0.0002631653333082795","","",""
"6700","0.00016451795818284154","0.00016451795818284154","0.00016451795818284154","0.00017201012815348804","0.00017201012815348804","0.00017201012815348804"
"6703","0.00017784775991458446","0.00017784775991458446","0.00017784775991458446","","",""
"6704","0.00012895159306935966","0.00012895159306935966","0.00012895159306935966","","",""
"6707","0.00019148601859342307","0.00019148601859342307","0.00019148601859342307","","",""
"6708","0.0001764963089954108","0.0001764963089954108","0.0001764963089954108","","",""
"6712","0.00014986151654738933","0.00014986151654738933","0.00014986151654738933","","",""
"6717","0.00017716326692607254","0.00017716326692607254","0.00017716326692607254","","",""
"6718","0.0001936830667546019","0.0001936830667546019","0.0001936830667546019","","",""
"6719","0.00024007521278690547","0.00024007521278690547","0.00024007521278690547","","",""
"6720","0.00013052174472250044","0.00013052174472250044","0.00013052174472250044","","",""
"6721","0.00015719824295956641","0.00015719824295956641","0.00015719824295956641","","",""
"6722","0.00013976747868582606","0.00013976747868582606","0.00013976747868582606","","",""
"6724","0.0002654481213539839","0.0002654481213539839","0.0002654481213539839","","",""
"6726","0.00020261736062821","0.00020261736062821","0.00020261736062821","","",""
"6727","0.0001814367133192718","0.0001814367133192718","0.0001814367133192718","","",""
"6729","0.00025488072424195707","0.00025488072424195707","0.00025488072424195707","","",""
"6730","0.0001283334568142891","0.0001283334568142891","0.0001283334568142891","","",""
"6735","0.00016499815683346242","0.00016499815683346242","0.00016499815683346242","","",""
"6738","0.00013703892182093114","0.00013703892182093114","0.00013703892182093114","","",""
"6739","0.00013371880049817264","0.00013371880049817264","0.00013371880049817264","","",""
"6741","0.0001338089059572667","0.0001338089059572667","0.0001338089059572667","","",""
"6742","0.00026257935678586364","0.00026257935678586364","0.00026257935678586364","","",""
"6744","0.00025170730077661574","0.00025170730077661574","0.00025170730077661574","","",""
"6746","0.0001728959905449301","0.0001728959905449301","0.0001728959905449301","","",""
"6751","0.0001041813738993369","0.0001041813738993369","0.0001041813738993369","","",""
"6753","0.00013991557352710515","0.00013991557352710515","0.00013991557352710515","","",""
"6754","0.00011839476792374626","0.00011839476792374626","0.00011839476792374626","","",""
"6755","0.00022755487589165568","0.00022755487589165568","0.00022755487589165568","","",""
"6757","0.00012124156637582928","0.00012124156637582928","0.00012124156637582928","","",""
"6758","0.0004873847356066108","0.0004873847356066108","0.0004873847356066108","","",""
"6759","0.0003026625490747392","0.0003026625490747392","0.0003026625490747392","","",""
"6760","0.00021478754933923483","0.00021478754933923483","0.00021478754933923483","","",""
"6762","0.00021283861133269966","0.00021283861133269966","0.00021283861133269966","","",""
"6766","0.00014764074876438826","0.00014764074876438826","0.00014764074876438826","","",""
"6769","0.00012779570533894002","0.00012779570533894002","0.00012779570533894002","","",""
"6770","0.00012648476695176214","0.00012648476695176214","0.00012648476695176214","","",""
"6771","0.0002628514776006341","0.0002628514776006341","0.0002628514776006341","","",""
"6773","0.0001789120287867263","0.0001789120287867263","0.0001789120287867263","","",""
"6774","0.00020083729759790003","0.00020083729759790003","0.00020083729759790003","","",""
"6775","0.00014384025416802615","0.00014384025416802615","0.00014384025416802615","","",""
"6778","0.00015546931535936892","0.00015546931535936892","0.00015546931535936892","","",""
"6779","0.00015873667143750936","0.00015873667143750936","0.00015873667143750936","","",""
"6781","0.00016206766304094344","0.00016206766304094344","0.00016206766304094344","","",""
"6785","0.00011780335626099259","0.00011780335626099259","0.00011780335626099259","","",""
"6788","0.0002894139033742249","0.0002894139033742249","0.0002894139033742249","","",""
"6789","0.0001598443923285231","0.0001598443923285231","0.0001598443923285231","","",""
"6792","0.00020495271019171923","0.00020495271019171923","0.00020495271019171923","","",""
"6798","0.00013704007142223418","0.00013704007142223418","0.00013704007142223418","","",""
"6799","0.00014999396807979792","0.00014999396807979792","0.00014999396807979792","","",""
"6800","","","","0.00017256056889891624","0.00017256056889891624","0.00017256056889891624"
"6801","0.0006020124419592321","0.0006020124419592321","0.0006020124419592321","","",""
"6802","0.0001630205224500969","0.0001630205224500969","0.0001630205224500969","","",""
"6805","0.00029685196932405233","0.00029685196932405233","0.00029685196932405233","","",""
"6807","0.0007868598331697285","0.0007868598331697285","0.0007868598331697285","","",""
"6811","0.00012379966210573912","0.00012379966210573912","0.00012379966210573912","","",""
"6814","0.00021118209406267852","0.00021118209406267852","0.00021118209406267852","","",""
"6818","0.0002119837299687788","0.0002119837299687788","0.0002119837299687788","","",""
"6820","0.00012128296657465398","0.00012128296657465398","0.00012128296657465398","","",""
"6823","0.0001435421290807426","0.0001435421290807426","0.0001435421290807426","","",""
"6825","0.00016506455722264946","0.00016506455722264946","0.00016506455722264946","","",""
"6827","0.00010372871474828571","0.00010372871474828571","0.00010372871474828571","","",""
"6829","0.0001317246787948534","0.0001317246787948534","0.0001317246787948534","","",""
"6832","0.00012106560461688787","0.00012106560461688787","0.00012106560461688787","","",""
"6834","0.0001549421576783061","0.0001549421576783061","0.0001549421576783061","","",""
"6835","0.0001346468779956922","0.0001346468779956922","0.0001346468779956922","","",""
"6836","0.00014125718735158443","0.00014125718735158443","0.00014125718735158443","","",""
"6837","0.00016804122424218804","0.00016804122424218804","0.00016804122424218804","","",""
"6838","0.0001565002166898921","0.0001565002166898921","0.0001565002166898921","","",""
"6841","0.00014275153807830065","0.00014275153807830065","0.00014275153807830065","","",""
"6842","0.00016333245730493218","0.00016333245730493218","0.00016333245730493218","","",""
"6843","0.00015384115977212787","0.00015384115977212787","0.00015384115977212787","","",""
"6845","0.00013348237553145736","0.00013348237553145736","0.00013348237553145736","","",""
"6846","0.00020383691298775375","0.00020383691298775375","0.00020383691298775375","","",""
"6847","0.0002755642926786095","0.0002755642926786095","0.0002755642926786095","","",""
"6852","0.00020508402667474002","0.00020508402667474002","0.00020508402667474002","","",""
"6854","0.00016067910473793745","0.00016067910473793745","0.00016067910473793745","","",""
"6855","0.00013247932656668127","0.00013247932656668127","0.00013247932656668127","","",""
"6856","0.00018770497990772128","0.00018770497990772128","0.00018770497990772128","","",""
"6858","0.00016676838276907802","0.00016676838276907802","0.00016676838276907802","","",""
"6860","0.0001749103976180777","0.0001749103976180777","0.0001749103976180777","","",""
"6861","0.00014867268328089267","0.00014867268328089267","0.00014867268328089267","","",""
"6862","0.00018913134408649057","0.00018913134408649057","0.00018913134408649057","","",""
"6863","0.00012444518506526947","0.00012444518506526947","0.00012444518506526947","","",""
"6864","0.00015798892127349973","0.00015798892127349973","0.00015798892127349973","","",""
"6866","0.00013586424756795168","0.00013586424756795168","0.00013586424756795168","","",""
"6873","0.0003735403879545629","0.0003735403879545629","0.0003735403879545629","","",""
"6875","0.0001950844598468393","0.0001950844598468393","0.0001950844598468393","","",""
"6878","0.00012941336899530143","0.00012941336899530143","0.00012941336899530143","","",""
"6879","0.0001701849396340549","0.0001701849396340549","0.0001701849396340549","","",""
"6881","0.00038248783675953746","0.00038248783675953746","0.00038248783675953746","","",""
"6882","0.00011289905523881316","0.00011289905523881316","0.00011289905523881316","","",""
"6883","0.00018131428805645555","0.00018131428805645555","0.00018131428805645555","","",""
"6886","0.000221190886804834","0.000221190886804834","0.000221190886804834","","",""
"6888","0.00013796056737191975","0.00013796056737191975","0.00013796056737191975","","",""
"6889","0.00021070388902444392","0.00021070388902444392","0.00021070388902444392","","",""
"6893","0.00013777450658380985","0.00013777450658380985","0.00013777450658380985","","",""
"6895","0.00021631087292917073","0.00021631087292917073","0.00021631087292917073","","",""
"6897","0.00016716662503313273","0.00016716662503313273","0.00016716662503313273","","",""
"6898","0.0002740783675108105","0.0002740783675108105","0.0002740783675108105","","",""
