"Step","cube-single-play-singletask-task2-v0_multistep - train/loss","cube-single-play-singletask-task2-v0_multistep - train/loss__MIN","cube-single-play-singletask-task2-v0_multistep - train/loss__MAX","cube-single-play-singletask-task2-v0_multistep - val/loss","cube-single-play-singletask-task2-v0_multistep - val/loss__MIN","cube-single-play-singletask-task2-v0_multistep - val/loss__MAX"
"3934","0.1899668127298355","0.1899668127298355","0.1899668127298355","","",""
"3935","0.20296387374401093","0.20296387374401093","0.20296387374401093","","",""
"3936","0.1796460896730423","0.1796460896730423","0.1796460896730423","","",""
"3938","0.19641949236392975","0.19641949236392975","0.19641949236392975","","",""
"3941","0.21178169548511505","0.21178169548511505","0.21178169548511505","","",""
"3942","0.1854374259710312","0.1854374259710312","0.1854374259710312","","",""
"3943","0.22042489051818848","0.22042489051818848","0.22042489051818848","","",""
"3944","0.18425601720809937","0.18425601720809937","0.18425601720809937","","",""
"3946","0.18106086552143097","0.18106086552143097","0.18106086552143097","","",""
"3948","0.19180037081241608","0.19180037081241608","0.19180037081241608","","",""
"3951","0.18434171378612518","0.18434171378612518","0.18434171378612518","","",""
"3953","0.18516689538955688","0.18516689538955688","0.18516689538955688","","",""
"3956","0.17644113302230835","0.17644113302230835","0.17644113302230835","","",""
"3958","0.1908903568983078","0.1908903568983078","0.1908903568983078","","",""
"3959","0.17876793444156647","0.17876793444156647","0.17876793444156647","","",""
"3960","0.1873944252729416","0.1873944252729416","0.1873944252729416","","",""
"3962","0.17889174818992615","0.17889174818992615","0.17889174818992615","","",""
"3965","0.18409238755702972","0.18409238755702972","0.18409238755702972","","",""
"3966","0.19437794387340546","0.19437794387340546","0.19437794387340546","","",""
"3970","0.19633109867572784","0.19633109867572784","0.19633109867572784","","",""
"3971","0.21301737427711487","0.21301737427711487","0.21301737427711487","","",""
"3972","0.2016933411359787","0.2016933411359787","0.2016933411359787","","",""
"3975","0.18400296568870544","0.18400296568870544","0.18400296568870544","","",""
"3977","0.1943454146385193","0.1943454146385193","0.1943454146385193","","",""
"3980","0.18620070815086365","0.18620070815086365","0.18620070815086365","","",""
"3985","0.17812858521938324","0.17812858521938324","0.17812858521938324","","",""
"3986","0.17721439898014069","0.17721439898014069","0.17721439898014069","","",""
"3987","0.18060031533241272","0.18060031533241272","0.18060031533241272","","",""
"3989","0.18470703065395355","0.18470703065395355","0.18470703065395355","","",""
"3990","0.17371825873851776","0.17371825873851776","0.17371825873851776","","",""
"3992","0.18734344840049744","0.18734344840049744","0.18734344840049744","","",""
"3993","0.19502025842666626","0.19502025842666626","0.19502025842666626","","",""
"3994","0.19592522084712982","0.19592522084712982","0.19592522084712982","","",""
"3995","0.18986457586288452","0.18986457586288452","0.18986457586288452","","",""
"3996","0.18008819222450256","0.18008819222450256","0.18008819222450256","","",""
"3997","0.18607576191425323","0.18607576191425323","0.18607576191425323","","",""
"3998","0.1824273318052292","0.1824273318052292","0.1824273318052292","","",""
"3999","0.17673493921756744","0.17673493921756744","0.17673493921756744","","",""
"4000","0.18723277747631073","0.18723277747631073","0.18723277747631073","0.18472920358181","0.18472920358181","0.18472920358181"
"4003","0.18066202104091644","0.18066202104091644","0.18066202104091644","","",""
"4004","0.1806420385837555","0.1806420385837555","0.1806420385837555","","",""
"4011","0.18077115714550018","0.18077115714550018","0.18077115714550018","","",""
"4012","0.18059509992599487","0.18059509992599487","0.18059509992599487","","",""
"4013","0.18042586743831635","0.18042586743831635","0.18042586743831635","","",""
"4014","0.17690247297286987","0.17690247297286987","0.17690247297286987","","",""
"4019","0.18242600560188293","0.18242600560188293","0.18242600560188293","","",""
"4020","0.1832123100757599","0.1832123100757599","0.1832123100757599","","",""
"4027","0.19706138968467712","0.19706138968467712","0.19706138968467712","","",""
"4030","0.18848106265068054","0.18848106265068054","0.18848106265068054","","",""
"4031","0.18862715363502502","0.18862715363502502","0.18862715363502502","","",""
"4036","0.18673011660575867","0.18673011660575867","0.18673011660575867","","",""
"4037","0.1750686913728714","0.1750686913728714","0.1750686913728714","","",""
"4038","0.17905665934085846","0.17905665934085846","0.17905665934085846","","",""
"4039","0.18495698273181915","0.18495698273181915","0.18495698273181915","","",""
"4042","0.1805381178855896","0.1805381178855896","0.1805381178855896","","",""
"4043","0.17379076778888702","0.17379076778888702","0.17379076778888702","","",""
"4044","0.17707344889640808","0.17707344889640808","0.17707344889640808","","",""
"4046","0.17744164168834686","0.17744164168834686","0.17744164168834686","","",""
"4047","0.16921047866344452","0.16921047866344452","0.16921047866344452","","",""
"4050","0.1789366602897644","0.1789366602897644","0.1789366602897644","","",""
"4051","0.18706247210502625","0.18706247210502625","0.18706247210502625","","",""
"4054","0.18247517943382263","0.18247517943382263","0.18247517943382263","","",""
"4055","0.18611261248588562","0.18611261248588562","0.18611261248588562","","",""
"4058","0.19183030724525452","0.19183030724525452","0.19183030724525452","","",""
"4061","0.18515223264694214","0.18515223264694214","0.18515223264694214","","",""
"4062","0.18275584280490875","0.18275584280490875","0.18275584280490875","","",""
"4064","0.18345053493976593","0.18345053493976593","0.18345053493976593","","",""
"4065","0.1770351678133011","0.1770351678133011","0.1770351678133011","","",""
"4067","0.16878966987133026","0.16878966987133026","0.16878966987133026","","",""
"4072","0.1740303784608841","0.1740303784608841","0.1740303784608841","","",""
"4073","0.18537794053554535","0.18537794053554535","0.18537794053554535","","",""
"4074","0.17117057740688324","0.17117057740688324","0.17117057740688324","","",""
"4075","0.17534223198890686","0.17534223198890686","0.17534223198890686","","",""
"4076","0.17799803614616394","0.17799803614616394","0.17799803614616394","","",""
"4077","0.1815490871667862","0.1815490871667862","0.1815490871667862","","",""
"4079","0.17395135760307312","0.17395135760307312","0.17395135760307312","","",""
"4081","0.17982269823551178","0.17982269823551178","0.17982269823551178","","",""
"4082","0.17892995476722717","0.17892995476722717","0.17892995476722717","","",""
"4083","0.1886327713727951","0.1886327713727951","0.1886327713727951","","",""
"4084","0.1902991682291031","0.1902991682291031","0.1902991682291031","","",""
"4085","0.1787405163049698","0.1787405163049698","0.1787405163049698","","",""
"4086","0.17498984932899475","0.17498984932899475","0.17498984932899475","","",""
"4088","0.17950406670570374","0.17950406670570374","0.17950406670570374","","",""
"4090","0.18329767882823944","0.18329767882823944","0.18329767882823944","","",""
"4092","0.176293283700943","0.176293283700943","0.176293283700943","","",""
"4093","0.18645401298999786","0.18645401298999786","0.18645401298999786","","",""
"4094","0.196133553981781","0.196133553981781","0.196133553981781","","",""
"4099","0.17859919369220734","0.17859919369220734","0.17859919369220734","","",""
"4100","","","","0.17867383360862732","0.17867383360862732","0.17867383360862732"
"4102","0.16979485750198364","0.16979485750198364","0.16979485750198364","","",""
"4104","0.17346349358558655","0.17346349358558655","0.17346349358558655","","",""
"4108","0.1732395440340042","0.1732395440340042","0.1732395440340042","","",""
"4110","0.1728494018316269","0.1728494018316269","0.1728494018316269","","",""
"4111","0.17299145460128784","0.17299145460128784","0.17299145460128784","","",""
"4112","0.17039531469345093","0.17039531469345093","0.17039531469345093","","",""
"4114","0.1672985851764679","0.1672985851764679","0.1672985851764679","","",""
"4116","0.17983610928058624","0.17983610928058624","0.17983610928058624","","",""
"4118","0.1698579639196396","0.1698579639196396","0.1698579639196396","","",""
"4120","0.16972175240516663","0.16972175240516663","0.16972175240516663","","",""
"4122","0.16719220578670502","0.16719220578670502","0.16719220578670502","","",""
"4128","0.17416563630104065","0.17416563630104065","0.17416563630104065","","",""
"4129","0.16503983736038208","0.16503983736038208","0.16503983736038208","","",""
"4130","0.1809414029121399","0.1809414029121399","0.1809414029121399","","",""
"4131","0.17407377064228058","0.17407377064228058","0.17407377064228058","","",""
"4132","0.17126646637916565","0.17126646637916565","0.17126646637916565","","",""
"4133","0.17017671465873718","0.17017671465873718","0.17017671465873718","","",""
"4135","0.17434069514274597","0.17434069514274597","0.17434069514274597","","",""
"4136","0.17567594349384308","0.17567594349384308","0.17567594349384308","","",""
"4138","0.17400409281253815","0.17400409281253815","0.17400409281253815","","",""
"4140","0.17393209040164948","0.17393209040164948","0.17393209040164948","","",""
"4143","0.18456631898880005","0.18456631898880005","0.18456631898880005","","",""
"4144","0.17378607392311096","0.17378607392311096","0.17378607392311096","","",""
"4148","0.1921747773885727","0.1921747773885727","0.1921747773885727","","",""
"4151","0.2349408119916916","0.2349408119916916","0.2349408119916916","","",""
"4152","0.3196262717247009","0.3196262717247009","0.3196262717247009","","",""
"4153","0.26156437397003174","0.26156437397003174","0.26156437397003174","","",""
"4155","0.2845127582550049","0.2845127582550049","0.2845127582550049","","",""
"4156","0.2678069472312927","0.2678069472312927","0.2678069472312927","","",""
"4160","0.315471351146698","0.315471351146698","0.315471351146698","","",""
"4163","0.2746610939502716","0.2746610939502716","0.2746610939502716","","",""
"4164","0.30483609437942505","0.30483609437942505","0.30483609437942505","","",""
"4165","0.27350664138793945","0.27350664138793945","0.27350664138793945","","",""
"4169","0.2573821246623993","0.2573821246623993","0.2573821246623993","","",""
"4170","0.21862366795539856","0.21862366795539856","0.21862366795539856","","",""
"4171","0.2285197526216507","0.2285197526216507","0.2285197526216507","","",""
"4172","0.20301145315170288","0.20301145315170288","0.20301145315170288","","",""
"4174","0.21210752427577972","0.21210752427577972","0.21210752427577972","","",""
"4175","0.19911439716815948","0.19911439716815948","0.19911439716815948","","",""
"4176","0.2087424397468567","0.2087424397468567","0.2087424397468567","","",""
"4178","0.1880612075328827","0.1880612075328827","0.1880612075328827","","",""
"4180","0.1916908323764801","0.1916908323764801","0.1916908323764801","","",""
"4181","0.19552716612815857","0.19552716612815857","0.19552716612815857","","",""
"4184","0.20067636668682098","0.20067636668682098","0.20067636668682098","","",""
"4187","0.1828739196062088","0.1828739196062088","0.1828739196062088","","",""
"4188","0.17441301047801971","0.17441301047801971","0.17441301047801971","","",""
"4189","0.18237808346748352","0.18237808346748352","0.18237808346748352","","",""
"4191","0.18446466326713562","0.18446466326713562","0.18446466326713562","","",""
"4192","0.17543581128120422","0.17543581128120422","0.17543581128120422","","",""
"4196","0.18111030757427216","0.18111030757427216","0.18111030757427216","","",""
"4197","0.18462425470352173","0.18462425470352173","0.18462425470352173","","",""
"4198","0.18030275404453278","0.18030275404453278","0.18030275404453278","","",""
"4200","","","","0.17433249950408936","0.17433249950408936","0.17433249950408936"
"4205","0.16882410645484924","0.16882410645484924","0.16882410645484924","","",""
"4206","0.17512093484401703","0.17512093484401703","0.17512093484401703","","",""
"4207","0.1763879954814911","0.1763879954814911","0.1763879954814911","","",""
"4213","0.16723397374153137","0.16723397374153137","0.16723397374153137","","",""
"4214","0.1691671907901764","0.1691671907901764","0.1691671907901764","","",""
"4215","0.1732700616121292","0.1732700616121292","0.1732700616121292","","",""
"4216","0.1715502142906189","0.1715502142906189","0.1715502142906189","","",""
"4218","0.1709887683391571","0.1709887683391571","0.1709887683391571","","",""
"4221","0.1754056066274643","0.1754056066274643","0.1754056066274643","","",""
"4222","0.17815689742565155","0.17815689742565155","0.17815689742565155","","",""
"4223","0.17452116310596466","0.17452116310596466","0.17452116310596466","","",""
"4226","0.16556480526924133","0.16556480526924133","0.16556480526924133","","",""
"4228","0.1785167157649994","0.1785167157649994","0.1785167157649994","","",""
"4229","0.17589722573757172","0.17589722573757172","0.17589722573757172","","",""
"4230","0.1782328188419342","0.1782328188419342","0.1782328188419342","","",""
"4231","0.1811402440071106","0.1811402440071106","0.1811402440071106","","",""
"4233","0.16766303777694702","0.16766303777694702","0.16766303777694702","","",""
"4234","0.16891804337501526","0.16891804337501526","0.16891804337501526","","",""
"4238","0.17457349598407745","0.17457349598407745","0.17457349598407745","","",""
"4240","0.1835431009531021","0.1835431009531021","0.1835431009531021","","",""
"4241","0.18191824853420258","0.18191824853420258","0.18191824853420258","","",""
"4245","0.18649141490459442","0.18649141490459442","0.18649141490459442","","",""
"4247","0.19922740757465363","0.19922740757465363","0.19922740757465363","","",""
"4249","0.1852332502603531","0.1852332502603531","0.1852332502603531","","",""
"4250","0.18442849814891815","0.18442849814891815","0.18442849814891815","","",""
"4251","0.17203828692436218","0.17203828692436218","0.17203828692436218","","",""
"4252","0.18035034835338593","0.18035034835338593","0.18035034835338593","","",""
"4253","0.17631813883781433","0.17631813883781433","0.17631813883781433","","",""
"4254","0.18093053996562958","0.18093053996562958","0.18093053996562958","","",""
"4257","0.1756543219089508","0.1756543219089508","0.1756543219089508","","",""
"4258","0.18982169032096863","0.18982169032096863","0.18982169032096863","","",""
"4261","0.189191997051239","0.189191997051239","0.189191997051239","","",""
"4264","0.1823567897081375","0.1823567897081375","0.1823567897081375","","",""
"4265","0.1666974276304245","0.1666974276304245","0.1666974276304245","","",""
"4266","0.17619965970516205","0.17619965970516205","0.17619965970516205","","",""
"4268","0.16498780250549316","0.16498780250549316","0.16498780250549316","","",""
"4269","0.17987963557243347","0.17987963557243347","0.17987963557243347","","",""
"4270","0.17106899619102478","0.17106899619102478","0.17106899619102478","","",""
"4271","0.1724560707807541","0.1724560707807541","0.1724560707807541","","",""
"4272","0.17854617536067963","0.17854617536067963","0.17854617536067963","","",""
"4273","0.17141574621200562","0.17141574621200562","0.17141574621200562","","",""
"4274","0.17009183764457703","0.17009183764457703","0.17009183764457703","","",""
"4276","0.17750321328639984","0.17750321328639984","0.17750321328639984","","",""
"4277","0.1743471324443817","0.1743471324443817","0.1743471324443817","","",""
"4278","0.16645585000514984","0.16645585000514984","0.16645585000514984","","",""
"4279","0.1749694049358368","0.1749694049358368","0.1749694049358368","","",""
"4280","0.16916126012802124","0.16916126012802124","0.16916126012802124","","",""
"4281","0.16769757866859436","0.16769757866859436","0.16769757866859436","","",""
"4282","0.17803457379341125","0.17803457379341125","0.17803457379341125","","",""
"4284","0.16871584951877594","0.16871584951877594","0.16871584951877594","","",""
"4286","0.1709478348493576","0.1709478348493576","0.1709478348493576","","",""
"4287","0.17147041857242584","0.17147041857242584","0.17147041857242584","","",""
"4288","0.17600519955158234","0.17600519955158234","0.17600519955158234","","",""
"4291","0.16792522370815277","0.16792522370815277","0.16792522370815277","","",""
"4292","0.1688997894525528","0.1688997894525528","0.1688997894525528","","",""
"4295","0.16943368315696716","0.16943368315696716","0.16943368315696716","","",""
"4297","0.17808948457241058","0.17808948457241058","0.17808948457241058","","",""
"4298","0.17818278074264526","0.17818278074264526","0.17818278074264526","","",""
"4300","","","","0.16841308772563934","0.16841308772563934","0.16841308772563934"
"4301","0.16950197517871857","0.16950197517871857","0.16950197517871857","","",""
"4302","0.16766391694545746","0.16766391694545746","0.16766391694545746","","",""
"4304","0.18419916927814484","0.18419916927814484","0.18419916927814484","","",""
"4305","0.17153124511241913","0.17153124511241913","0.17153124511241913","","",""
"4307","0.17675134539604187","0.17675134539604187","0.17675134539604187","","",""
"4311","0.1702640801668167","0.1702640801668167","0.1702640801668167","","",""
"4316","0.17405465245246887","0.17405465245246887","0.17405465245246887","","",""
"4317","0.17779473960399628","0.17779473960399628","0.17779473960399628","","",""
"4319","0.17390970885753632","0.17390970885753632","0.17390970885753632","","",""
"4320","0.17046870291233063","0.17046870291233063","0.17046870291233063","","",""
"4322","0.1706826239824295","0.1706826239824295","0.1706826239824295","","",""
"4323","0.16693606972694397","0.16693606972694397","0.16693606972694397","","",""
"4325","0.16268029808998108","0.16268029808998108","0.16268029808998108","","",""
"4328","0.17541736364364624","0.17541736364364624","0.17541736364364624","","",""
"4329","0.16449451446533203","0.16449451446533203","0.16449451446533203","","",""
"4330","0.17072755098342896","0.17072755098342896","0.17072755098342896","","",""
"4333","0.1672378033399582","0.1672378033399582","0.1672378033399582","","",""
"4336","0.16741444170475006","0.16741444170475006","0.16741444170475006","","",""
"4339","0.1696540266275406","0.1696540266275406","0.1696540266275406","","",""
"4340","0.17276746034622192","0.17276746034622192","0.17276746034622192","","",""
"4341","0.16884197294712067","0.16884197294712067","0.16884197294712067","","",""
"4343","0.17211894690990448","0.17211894690990448","0.17211894690990448","","",""
"4344","0.16662535071372986","0.16662535071372986","0.16662535071372986","","",""
"4350","0.17846077680587769","0.17846077680587769","0.17846077680587769","","",""
"4352","0.16856607794761658","0.16856607794761658","0.16856607794761658","","",""
"4356","0.16561929881572723","0.16561929881572723","0.16561929881572723","","",""
"4357","0.18124227225780487","0.18124227225780487","0.18124227225780487","","",""
"4359","0.17422451078891754","0.17422451078891754","0.17422451078891754","","",""
"4364","0.18938185274600983","0.18938185274600983","0.18938185274600983","","",""
"4367","0.18057124316692352","0.18057124316692352","0.18057124316692352","","",""
"4371","0.17533263564109802","0.17533263564109802","0.17533263564109802","","",""
"4372","0.17431186139583588","0.17431186139583588","0.17431186139583588","","",""
"4373","0.17963144183158875","0.17963144183158875","0.17963144183158875","","",""
"4374","0.16618208587169647","0.16618208587169647","0.16618208587169647","","",""
"4379","0.17709848284721375","0.17709848284721375","0.17709848284721375","","",""
"4380","0.1683637499809265","0.1683637499809265","0.1683637499809265","","",""
"4381","0.17580096423625946","0.17580096423625946","0.17580096423625946","","",""
"4385","0.1811021864414215","0.1811021864414215","0.1811021864414215","","",""
"4386","0.1756323128938675","0.1756323128938675","0.1756323128938675","","",""
"4387","0.1731354147195816","0.1731354147195816","0.1731354147195816","","",""
"4390","0.18184702098369598","0.18184702098369598","0.18184702098369598","","",""
"4391","0.17246749997138977","0.17246749997138977","0.17246749997138977","","",""
"4396","0.18716087937355042","0.18716087937355042","0.18716087937355042","","",""
"4397","0.1717846542596817","0.1717846542596817","0.1717846542596817","","",""
"4400","","","","0.18696726858615875","0.18696726858615875","0.18696726858615875"
"4402","0.20640523731708527","0.20640523731708527","0.20640523731708527","","",""
"4403","0.16903193295001984","0.16903193295001984","0.16903193295001984","","",""
"4405","0.1696895956993103","0.1696895956993103","0.1696895956993103","","",""
"4406","0.17686088383197784","0.17686088383197784","0.17686088383197784","","",""
"4410","0.16774967312812805","0.16774967312812805","0.16774967312812805","","",""
"4413","0.17659713327884674","0.17659713327884674","0.17659713327884674","","",""
"4416","0.19511428475379944","0.19511428475379944","0.19511428475379944","","",""
"4417","0.18790437281131744","0.18790437281131744","0.18790437281131744","","",""
"4420","0.17644964158535004","0.17644964158535004","0.17644964158535004","","",""
"4422","0.19995757937431335","0.19995757937431335","0.19995757937431335","","",""
"4423","0.1920982152223587","0.1920982152223587","0.1920982152223587","","",""
"4424","0.20577804744243622","0.20577804744243622","0.20577804744243622","","",""
"4425","0.18840940296649933","0.18840940296649933","0.18840940296649933","","",""
"4430","0.21601638197898865","0.21601638197898865","0.21601638197898865","","",""
"4433","0.2098783552646637","0.2098783552646637","0.2098783552646637","","",""
"4434","0.22556443512439728","0.22556443512439728","0.22556443512439728","","",""
"4436","0.193814218044281","0.193814218044281","0.193814218044281","","",""
"4439","0.20529969036579132","0.20529969036579132","0.20529969036579132","","",""
"4440","0.20803207159042358","0.20803207159042358","0.20803207159042358","","",""
"4441","0.18755923211574554","0.18755923211574554","0.18755923211574554","","",""
"4442","0.17557373642921448","0.17557373642921448","0.17557373642921448","","",""
"4443","0.19167931377887726","0.19167931377887726","0.19167931377887726","","",""
"4451","0.1772531121969223","0.1772531121969223","0.1772531121969223","","",""
"4454","0.16527122259140015","0.16527122259140015","0.16527122259140015","","",""
"4459","0.16823622584342957","0.16823622584342957","0.16823622584342957","","",""
"4460","0.17447347939014435","0.17447347939014435","0.17447347939014435","","",""
"4462","0.16723176836967468","0.16723176836967468","0.16723176836967468","","",""
"4463","0.16886572539806366","0.16886572539806366","0.16886572539806366","","",""
"4468","0.16534778475761414","0.16534778475761414","0.16534778475761414","","",""
"4469","0.16580958664417267","0.16580958664417267","0.16580958664417267","","",""
"4472","0.16038599610328674","0.16038599610328674","0.16038599610328674","","",""
"4473","0.16197502613067627","0.16197502613067627","0.16197502613067627","","",""
"4477","0.16624778509140015","0.16624778509140015","0.16624778509140015","","",""
"4479","0.16740387678146362","0.16740387678146362","0.16740387678146362","","",""
"4485","0.16156861186027527","0.16156861186027527","0.16156861186027527","","",""
"4486","0.15966100990772247","0.15966100990772247","0.15966100990772247","","",""
"4493","0.16543009877204895","0.16543009877204895","0.16543009877204895","","",""
"4494","0.1638791561126709","0.1638791561126709","0.1638791561126709","","",""
"4495","0.17228417098522186","0.17228417098522186","0.17228417098522186","","",""
"4496","0.16194260120391846","0.16194260120391846","0.16194260120391846","","",""
"4498","0.17309217154979706","0.17309217154979706","0.17309217154979706","","",""
"4500","","","","0.1626792848110199","0.1626792848110199","0.1626792848110199"
"4501","0.1685129851102829","0.1685129851102829","0.1685129851102829","","",""
"4504","0.17040911316871643","0.17040911316871643","0.17040911316871643","","",""
"4506","0.1677413135766983","0.1677413135766983","0.1677413135766983","","",""
"4510","0.1663634479045868","0.1663634479045868","0.1663634479045868","","",""
"4512","0.16164326667785645","0.16164326667785645","0.16164326667785645","","",""
"4514","0.15649765729904175","0.15649765729904175","0.15649765729904175","","",""
"4517","0.1627638041973114","0.1627638041973114","0.1627638041973114","","",""
"4518","0.15761123597621918","0.15761123597621918","0.15761123597621918","","",""
"4519","0.16267362236976624","0.16267362236976624","0.16267362236976624","","",""
"4523","0.16469721496105194","0.16469721496105194","0.16469721496105194","","",""
"4524","0.15964868664741516","0.15964868664741516","0.15964868664741516","","",""
"4529","0.160173237323761","0.160173237323761","0.160173237323761","","",""
"4534","0.17276392877101898","0.17276392877101898","0.17276392877101898","","",""
"4536","0.17325451970100403","0.17325451970100403","0.17325451970100403","","",""
"4538","0.17717114090919495","0.17717114090919495","0.17717114090919495","","",""
"4540","0.17597492039203644","0.17597492039203644","0.17597492039203644","","",""
"4541","0.17768533527851105","0.17768533527851105","0.17768533527851105","","",""
"4543","0.15907494723796844","0.15907494723796844","0.15907494723796844","","",""
"4545","0.17132513225078583","0.17132513225078583","0.17132513225078583","","",""
"4546","0.15526632964611053","0.15526632964611053","0.15526632964611053","","",""
"4547","0.16288428008556366","0.16288428008556366","0.16288428008556366","","",""
"4548","0.1662047654390335","0.1662047654390335","0.1662047654390335","","",""
"4549","0.16646356880664825","0.16646356880664825","0.16646356880664825","","",""
"4550","0.1656017303466797","0.1656017303466797","0.1656017303466797","","",""
"4554","0.16565251350402832","0.16565251350402832","0.16565251350402832","","",""
"4558","0.1606413722038269","0.1606413722038269","0.1606413722038269","","",""
"4560","0.1653060019016266","0.1653060019016266","0.1653060019016266","","",""
"4561","0.16512203216552734","0.16512203216552734","0.16512203216552734","","",""
"4562","0.16435310244560242","0.16435310244560242","0.16435310244560242","","",""
"4564","0.16948233544826508","0.16948233544826508","0.16948233544826508","","",""
"4567","0.15946565568447113","0.15946565568447113","0.15946565568447113","","",""
"4570","0.17139564454555511","0.17139564454555511","0.17139564454555511","","",""
"4572","0.161076620221138","0.161076620221138","0.161076620221138","","",""
"4574","0.17192940413951874","0.17192940413951874","0.17192940413951874","","",""
"4575","0.16547316312789917","0.16547316312789917","0.16547316312789917","","",""
"4576","0.16485047340393066","0.16485047340393066","0.16485047340393066","","",""
"4577","0.16216011345386505","0.16216011345386505","0.16216011345386505","","",""
"4580","0.16172584891319275","0.16172584891319275","0.16172584891319275","","",""
"4581","0.16432200372219086","0.16432200372219086","0.16432200372219086","","",""
"4583","0.16442547738552094","0.16442547738552094","0.16442547738552094","","",""
"4584","0.16188624501228333","0.16188624501228333","0.16188624501228333","","",""
"4587","0.16067920625209808","0.16067920625209808","0.16067920625209808","","",""
"4588","0.15662939846515656","0.15662939846515656","0.15662939846515656","","",""
"4589","0.16015487909317017","0.16015487909317017","0.16015487909317017","","",""
"4591","0.16430485248565674","0.16430485248565674","0.16430485248565674","","",""
"4595","0.15815845131874084","0.15815845131874084","0.15815845131874084","","",""
"4597","0.1622583270072937","0.1622583270072937","0.1622583270072937","","",""
"4598","0.16353781521320343","0.16353781521320343","0.16353781521320343","","",""
"4600","","","","0.15987007319927216","0.15987007319927216","0.15987007319927216"
"4603","0.1756715327501297","0.1756715327501297","0.1756715327501297","","",""
"4609","0.1613873839378357","0.1613873839378357","0.1613873839378357","","",""
"4610","0.16410242021083832","0.16410242021083832","0.16410242021083832","","",""
"4612","0.1626075953245163","0.1626075953245163","0.1626075953245163","","",""
"4614","0.16323333978652954","0.16323333978652954","0.16323333978652954","","",""
"4616","0.16460685431957245","0.16460685431957245","0.16460685431957245","","",""
"4617","0.16364336013793945","0.16364336013793945","0.16364336013793945","","",""
"4618","0.15999065339565277","0.15999065339565277","0.15999065339565277","","",""
"4620","0.17150996625423431","0.17150996625423431","0.17150996625423431","","",""
"4621","0.16895011067390442","0.16895011067390442","0.16895011067390442","","",""
"4623","0.15903323888778687","0.15903323888778687","0.15903323888778687","","",""
"4626","0.16267617046833038","0.16267617046833038","0.16267617046833038","","",""
"4627","0.1572445183992386","0.1572445183992386","0.1572445183992386","","",""
"4628","0.16786983609199524","0.16786983609199524","0.16786983609199524","","",""
"4629","0.16743646562099457","0.16743646562099457","0.16743646562099457","","",""
"4631","0.15585504472255707","0.15585504472255707","0.15585504472255707","","",""
"4632","0.16317757964134216","0.16317757964134216","0.16317757964134216","","",""
"4634","0.16622154414653778","0.16622154414653778","0.16622154414653778","","",""
"4635","0.1626107096672058","0.1626107096672058","0.1626107096672058","","",""
"4636","0.15620112419128418","0.15620112419128418","0.15620112419128418","","",""
"4638","0.16730375587940216","0.16730375587940216","0.16730375587940216","","",""
"4639","0.17572303116321564","0.17572303116321564","0.17572303116321564","","",""
"4640","0.16268162429332733","0.16268162429332733","0.16268162429332733","","",""
"4642","0.17354227602481842","0.17354227602481842","0.17354227602481842","","",""
"4643","0.1587885171175003","0.1587885171175003","0.1587885171175003","","",""
"4644","0.1692648082971573","0.1692648082971573","0.1692648082971573","","",""
"4645","0.19143524765968323","0.19143524765968323","0.19143524765968323","","",""
"4646","0.17811931669712067","0.17811931669712067","0.17811931669712067","","",""
"4647","0.17592288553714752","0.17592288553714752","0.17592288553714752","","",""
"4648","0.17366056144237518","0.17366056144237518","0.17366056144237518","","",""
"4649","0.17890773713588715","0.17890773713588715","0.17890773713588715","","",""
"4652","0.18240691721439362","0.18240691721439362","0.18240691721439362","","",""
"4654","0.1756744235754013","0.1756744235754013","0.1756744235754013","","",""
"4656","0.17299610376358032","0.17299610376358032","0.17299610376358032","","",""
"4657","0.16085465252399445","0.16085465252399445","0.16085465252399445","","",""
"4658","0.16668346524238586","0.16668346524238586","0.16668346524238586","","",""
"4659","0.1644895076751709","0.1644895076751709","0.1644895076751709","","",""
"4660","0.17138585448265076","0.17138585448265076","0.17138585448265076","","",""
"4661","0.15811805427074432","0.15811805427074432","0.15811805427074432","","",""
"4665","0.15527398884296417","0.15527398884296417","0.15527398884296417","","",""
"4670","0.15805275738239288","0.15805275738239288","0.15805275738239288","","",""
"4671","0.1656847596168518","0.1656847596168518","0.1656847596168518","","",""
"4673","0.17363767325878143","0.17363767325878143","0.17363767325878143","","",""
"4674","0.16564972698688507","0.16564972698688507","0.16564972698688507","","",""
"4676","0.1634524166584015","0.1634524166584015","0.1634524166584015","","",""
"4677","0.1656549721956253","0.1656549721956253","0.1656549721956253","","",""
"4686","0.17666831612586975","0.17666831612586975","0.17666831612586975","","",""
"4687","0.2248762845993042","0.2248762845993042","0.2248762845993042","","",""
"4691","0.18301108479499817","0.18301108479499817","0.18301108479499817","","",""
"4693","0.20724526047706604","0.20724526047706604","0.20724526047706604","","",""
"4695","0.19414757192134857","0.19414757192134857","0.19414757192134857","","",""
"4697","0.21259437501430511","0.21259437501430511","0.21259437501430511","","",""
"4699","0.1993614137172699","0.1993614137172699","0.1993614137172699","","",""
"4700","","","","0.18737372756004333","0.18737372756004333","0.18737372756004333"
"4701","0.21632114052772522","0.21632114052772522","0.21632114052772522","","",""
"4702","0.1919894963502884","0.1919894963502884","0.1919894963502884","","",""
"4703","0.18846938014030457","0.18846938014030457","0.18846938014030457","","",""
