,seed,alpha,step,success
205,6890,1000.0,120000,0.76
206,6890,1000.0,140000,0.76
207,6890,1000.0,160000,0.94
208,6890,1000.0,180000,0.74
209,6890,1000.0,200000,0.96
210,6890,1000.0,220000,0.7
211,6890,1000.0,240000,0.92
212,6890,1000.0,260000,0.78
213,6890,1000.0,280000,0.94
214,6890,1000.0,300000,0.9
215,6890,1000.0,320000,0.96
216,6890,1000.0,340000,0.84
217,6890,1000.0,360000,0.96
218,6890,1000.0,380000,1.0
219,6890,1000.0,400000,0.94
220,6890,1000.0,420000,1.0
221,6890,1000.0,440000,0.96
222,6890,1000.0,460000,0.7
223,6890,1000.0,480000,0.94
224,6890,1000.0,500000,0.7
225,6890,1000.0,520000,0.88
226,6890,1000.0,540000,0.98
227,6890,1000.0,560000,0.96
228,6890,1000.0,580000,0.96
229,6890,1000.0,600000,0.98
230,6890,1000.0,620000,0.98
231,6890,1000.0,640000,1.0
232,6890,1000.0,660000,0.96
233,6890,1000.0,680000,0.94
234,6890,1000.0,700000,0.9
235,6890,1000.0,720000,0.84
236,6890,1000.0,740000,0.98
237,6890,1000.0,760000,0.96
238,6890,1000.0,780000,0.94
239,6890,1000.0,800000,0.96
240,6890,1000.0,820000,0.98
241,6890,1000.0,840000,1.0
242,6890,1000.0,860000,0.98
243,6890,1000.0,880000,0.78
244,6890,1000.0,900000,1.0
245,6890,1000.0,920000,1.0
246,6890,1000.0,940000,0.98
247,6890,1000.0,960000,0.9
248,6890,1000.0,980000,1.0
249,6890,1000.0,1000000,0.96
250,6311,13.836833466303187,20000,0.0
251,6311,13.836833466303187,40000,0.0
252,6311,13.836833466303187,60000,0.0
253,6311,13.836833466303187,80000,0.0
254,6311,13.836833466303187,100000,0.0
255,6311,13.836833466303187,120000,0.0
256,6311,13.836833466303187,140000,0.0
257,6311,13.836833466303187,160000,0.0
258,6311,13.836833466303187,180000,0.0
259,6311,13.836833466303187,200000,0.0
260,6311,13.836833466303187,220000,0.0
261,6311,13.836833466303187,240000,0.0
262,6311,13.836833466303187,260000,0.0
263,6311,13.836833466303187,280000,0.0
264,6311,13.836833466303187,300000,0.0
265,6311,13.836833466303187,320000,0.0
266,6311,13.836833466303187,340000,0.0
267,6311,13.836833466303187,360000,0.0
268,6311,13.836833466303187,380000,0.0
269,6311,13.836833466303187,400000,0.0
270,6311,13.836833466303187,420000,0.0
271,6311,13.836833466303187,440000,0.0
272,6311,13.836833466303187,460000,0.0
273,6311,13.836833466303187,480000,0.0
274,6311,13.836833466303187,500000,0.0
275,6311,13.836833466303187,520000,0.04
276,6311,13.836833466303187,540000,0.22
277,6311,13.836833466303187,560000,0.26
278,6311,13.836833466303187,580000,0.3
279,6311,13.836833466303187,600000,0.04
280,6311,13.836833466303187,620000,0.16
281,6311,13.836833466303187,640000,0.06
282,6311,13.836833466303187,660000,0.08
283,6311,13.836833466303187,680000,0.12
284,6311,13.836833466303187,700000,0.08
285,6311,13.836833466303187,720000,0.28
286,6311,13.836833466303187,740000,0.18
287,6311,13.836833466303187,760000,0.16
288,6311,13.836833466303187,780000,0.34
289,6311,13.836833466303187,800000,0.06
290,6311,13.836833466303187,820000,0.14
291,6311,13.836833466303187,840000,0.14
292,6311,13.836833466303187,860000,0.22
293,6311,13.836833466303187,880000,0.0
294,6311,13.836833466303187,900000,0.22
295,6311,13.836833466303187,920000,0.18
296,6311,13.836833466303187,940000,0.24
297,6311,13.836833466303187,960000,0.24
298,6311,13.836833466303187,980000,0.2
299,6311,13.836833466303187,1000000,0.28
300,6311,399.6232288133094,20000,0.54
301,6311,399.6232288133094,40000,0.9
302,6311,399.6232288133094,60000,0.9
303,6311,399.6232288133094,80000,0.94
304,6311,399.6232288133094,100000,0.9
305,6311,399.6232288133094,120000,0.76
306,6311,399.6232288133094,140000,0.96
307,6311,399.6232288133094,160000,0.96
308,6311,399.6232288133094,180000,0.92
309,6311,399.6232288133094,200000,1.0
310,6311,399.6232288133094,220000,0.94
311,6311,399.6232288133094,240000,0.92
312,6311,399.6232288133094,260000,0.9
313,6311,399.6232288133094,280000,0.88
314,6311,399.6232288133094,300000,1.0
315,6311,399.6232288133094,320000,0.96
316,6311,399.6232288133094,340000,0.92
317,6311,399.6232288133094,360000,1.0
318,6311,399.6232288133094,380000,0.98
319,6311,399.6232288133094,400000,0.84
320,6311,399.6232288133094,420000,0.98
321,6311,399.6232288133094,440000,0.98
322,6311,399.6232288133094,460000,0.88
323,6311,399.6232288133094,480000,1.0
324,6311,399.6232288133094,500000,1.0
325,6311,399.6232288133094,520000,0.98
326,6311,399.6232288133094,540000,1.0
327,6311,399.6232288133094,560000,0.98
328,6311,399.6232288133094,580000,0.94
329,6311,399.6232288133094,600000,0.94
330,6311,399.6232288133094,620000,0.98
331,6311,399.6232288133094,640000,1.0
332,6311,399.6232288133094,660000,0.9
333,6311,399.6232288133094,680000,1.0
334,6311,399.6232288133094,700000,0.96
335,6311,399.6232288133094,720000,1.0
336,6311,399.6232288133094,740000,0.98
337,6311,399.6232288133094,760000,1.0
338,6311,399.6232288133094,780000,0.92
339,6311,399.6232288133094,800000,1.0
340,6311,399.6232288133094,820000,1.0
341,6311,399.6232288133094,840000,0.98
342,6311,399.6232288133094,860000,1.0
343,6311,399.6232288133094,880000,0.94
344,6311,399.6232288133094,900000,1.0
345,6311,399.6232288133094,920000,0.98
346,6311,399.6232288133094,940000,1.0
347,6311,399.6232288133094,960000,0.98
348,6311,399.6232288133094,980000,0.96
349,6311,399.6232288133094,1000000,0.96
350,6890,7.5070711202363505,20000,0.0
351,6890,7.5070711202363505,40000,0.0
352,6890,7.5070711202363505,60000,0.0
353,6890,7.5070711202363505,80000,0.0
354,6890,7.5070711202363505,100000,0.0
355,6890,7.5070711202363505,120000,0.0
356,6890,7.5070711202363505,140000,0.0
357,6890,7.5070711202363505,160000,0.0
358,6890,7.5070711202363505,180000,0.0
359,6890,7.5070711202363505,200000,0.0
360,6890,7.5070711202363505,220000,0.0
361,6890,7.5070711202363505,240000,0.0
362,6890,7.5070711202363505,260000,0.0
363,6890,7.5070711202363505,280000,0.0
364,6890,7.5070711202363505,300000,0.0
365,6890,7.5070711202363505,320000,0.0
366,6890,7.5070711202363505,340000,0.0
367,6890,7.5070711202363505,360000,0.0
368,6890,7.5070711202363505,380000,0.0
369,6890,7.5070711202363505,400000,0.0
370,6890,7.5070711202363505,420000,0.0
371,6890,7.5070711202363505,440000,0.0
372,6890,7.5070711202363505,460000,0.0
373,6890,7.5070711202363505,480000,0.0
374,6890,7.5070711202363505,500000,0.0
375,6890,7.5070711202363505,520000,0.0
376,6890,7.5070711202363505,540000,0.0
377,6890,7.5070711202363505,560000,0.0
378,6890,7.5070711202363505,580000,0.0
379,6890,7.5070711202363505,600000,0.0
380,6890,7.5070711202363505,620000,0.0
381,6890,7.5070711202363505,640000,0.0
382,6890,7.5070711202363505,660000,0.0
383,6890,7.5070711202363505,680000,0.0
384,6890,7.5070711202363505,700000,0.0
385,6890,7.5070711202363505,720000,0.0
386,6890,7.5070711202363505,740000,0.0
387,6890,7.5070711202363505,760000,0.0
388,6890,7.5070711202363505,780000,0.0
389,6890,7.5070711202363505,800000,0.0
390,6890,7.5070711202363505,820000,0.0
391,6890,7.5070711202363505,840000,0.0
392,6890,7.5070711202363505,860000,0.0
393,6890,7.5070711202363505,880000,0.0
394,6890,7.5070711202363505,900000,0.0
395,6890,7.5070711202363505,920000,0.0
396,6890,7.5070711202363505,940000,0.0
397,6890,7.5070711202363505,960000,0.0
398,6890,7.5070711202363505,980000,0.0
399,6890,7.5070711202363505,1000000,0.0
400,6311,18.785372268095553,20000,0.0
401,6311,18.785372268095553,40000,0.0
402,6311,18.785372268095553,60000,0.0
403,6311,18.785372268095553,80000,0.06
404,6311,18.785372268095553,100000,0.0
405,6311,18.785372268095553,120000,0.0
406,6311,18.785372268095553,140000,0.0
407,6311,18.785372268095553,160000,0.0
408,6311,18.785372268095553,180000,0.0
409,6311,18.785372268095553,200000,0.0
410,6311,18.785372268095553,220000,0.0
411,6311,18.785372268095553,240000,0.02
412,6311,18.785372268095553,260000,0.0
413,6311,18.785372268095553,280000,0.04
414,6311,18.785372268095553,300000,0.12
415,6311,18.785372268095553,320000,0.0
416,6311,18.785372268095553,340000,0.02
417,6311,18.785372268095553,360000,0.04
418,6311,18.785372268095553,380000,0.12
419,6311,18.785372268095553,400000,0.12
420,6311,18.785372268095553,420000,0.26
421,6311,18.785372268095553,440000,0.4
422,6311,18.785372268095553,460000,0.18
423,6311,18.785372268095553,480000,0.36
424,6311,18.785372268095553,500000,0.36
425,6311,18.785372268095553,520000,0.32
426,6311,18.785372268095553,540000,0.42
427,6311,18.785372268095553,560000,0.48
428,6311,18.785372268095553,580000,0.44
429,6311,18.785372268095553,600000,0.26
430,6311,18.785372268095553,620000,0.34
431,6311,18.785372268095553,640000,0.34
432,6311,18.785372268095553,660000,0.44
433,6311,18.785372268095553,680000,0.54
434,6311,18.785372268095553,700000,0.34
435,6311,18.785372268095553,720000,0.46
436,6311,18.785372268095553,740000,0.38
437,6311,18.785372268095553,760000,0.42
438,6311,18.785372268095553,780000,0.44
439,6311,18.785372268095553,800000,0.48
440,6311,18.785372268095553,820000,0.5
441,6311,18.785372268095553,840000,0.56
442,6311,18.785372268095553,860000,0.52
443,6311,18.785372268095553,880000,0.42
444,6311,18.785372268095553,900000,0.46
445,6311,18.785372268095553,920000,0.42
446,6311,18.785372268095553,940000,0.44
447,6311,18.785372268095553,960000,0.5
448,6311,18.785372268095553,980000,0.58
449,6311,18.785372268095553,1000000,0.48
450,6890,13.836833466303187,20000,0.0
451,6890,13.836833466303187,40000,0.0
452,6890,13.836833466303187,60000,0.0
453,6890,13.836833466303187,80000,0.0
454,6890,13.836833466303187,100000,0.0
455,6890,13.836833466303187,120000,0.0
456,6890,13.836833466303187,140000,0.0
457,6890,13.836833466303187,160000,0.0
458,6890,13.836833466303187,180000,0.0
459,6890,13.836833466303187,200000,0.0
460,6890,13.836833466303187,220000,0.0
461,6890,13.836833466303187,240000,0.04
462,6890,13.836833466303187,260000,0.0
463,6890,13.836833466303187,280000,0.0
464,6890,13.836833466303187,300000,0.0
465,6890,13.836833466303187,320000,0.0
466,6890,13.836833466303187,340000,0.0
467,6890,13.836833466303187,360000,0.02
468,6890,13.836833466303187,380000,0.0
469,6890,13.836833466303187,400000,0.02
470,6890,13.836833466303187,420000,0.0
471,6890,13.836833466303187,440000,0.0
472,6890,13.836833466303187,460000,0.02
473,6890,13.836833466303187,480000,0.06
474,6890,13.836833466303187,500000,0.14
475,6890,13.836833466303187,520000,0.12
476,6890,13.836833466303187,540000,0.06
477,6890,13.836833466303187,560000,0.18
478,6890,13.836833466303187,580000,0.16
479,6890,13.836833466303187,600000,0.1
480,6890,13.836833466303187,620000,0.22
481,6890,13.836833466303187,640000,0.26
482,6890,13.836833466303187,660000,0.12
483,6890,13.836833466303187,680000,0.0
484,6890,13.836833466303187,700000,0.08
485,6890,13.836833466303187,720000,0.08
486,6890,13.836833466303187,740000,0.02
487,6890,13.836833466303187,760000,0.16
488,6890,13.836833466303187,780000,0.28
489,6890,13.836833466303187,800000,0.08
490,6890,13.836833466303187,820000,0.32
491,6890,13.836833466303187,840000,0.46
492,6890,13.836833466303187,860000,0.32
493,6890,13.836833466303187,880000,0.5
494,6890,13.836833466303187,900000,0.34
495,6890,13.836833466303187,920000,0.34
496,6890,13.836833466303187,940000,0.28
497,6890,13.836833466303187,960000,0.4
498,6890,13.836833466303187,980000,0.44
499,6890,13.836833466303187,1000000,0.42
500,6890,10.191864054745066,20000,0.0
501,6890,10.191864054745066,40000,0.0
502,6890,10.191864054745066,60000,0.0
503,6890,10.191864054745066,80000,0.0
504,6890,10.191864054745066,100000,0.0
505,6890,10.191864054745066,120000,0.0
506,6890,10.191864054745066,140000,0.0
507,6890,10.191864054745066,160000,0.0
508,6890,10.191864054745066,180000,0.0
509,6890,10.191864054745066,200000,0.0
510,6890,10.191864054745066,220000,0.0
511,6890,10.191864054745066,240000,0.0
512,6890,10.191864054745066,260000,0.0
513,6890,10.191864054745066,280000,0.0
514,6890,10.191864054745066,300000,0.0
515,6890,10.191864054745066,320000,0.0
516,6890,10.191864054745066,340000,0.0
517,6890,10.191864054745066,360000,0.0
518,6890,10.191864054745066,380000,0.0
519,6890,10.191864054745066,400000,0.0
520,6890,10.191864054745066,420000,0.0
521,6890,10.191864054745066,440000,0.0
522,6890,10.191864054745066,460000,0.02
523,6890,10.191864054745066,480000,0.0
524,6890,10.191864054745066,500000,0.02
525,6890,10.191864054745066,520000,0.08
526,6890,10.191864054745066,540000,0.12
527,6890,10.191864054745066,560000,0.0
528,6890,10.191864054745066,580000,0.12
529,6890,10.191864054745066,600000,0.08
530,6890,10.191864054745066,620000,0.16
531,6890,10.191864054745066,640000,0.14
532,6890,10.191864054745066,660000,0.14
533,6890,10.191864054745066,680000,0.28
534,6890,10.191864054745066,700000,0.1
535,6890,10.191864054745066,720000,0.06
536,6890,10.191864054745066,740000,0.1
537,6890,10.191864054745066,760000,0.1
538,6890,10.191864054745066,780000,0.24
539,6890,10.191864054745066,800000,0.12
540,6890,10.191864054745066,820000,0.18
541,6890,10.191864054745066,840000,0.1
542,6890,10.191864054745066,860000,0.02
543,6890,10.191864054745066,880000,0.0
544,6890,10.191864054745066,900000,0.02
545,6890,10.191864054745066,920000,0.02
546,6890,10.191864054745066,940000,0.0
547,6890,10.191864054745066,960000,0.04
548,6890,10.191864054745066,980000,0.26
549,6890,10.191864054745066,1000000,0.16
550,6890,159.69872500717466,20000,0.5
551,6890,159.69872500717466,40000,0.88
552,6890,159.69872500717466,60000,0.94
553,6890,159.69872500717466,80000,0.8
554,6890,159.69872500717466,100000,0.7
555,6890,159.69872500717466,120000,0.84
556,6890,159.69872500717466,140000,0.9
557,6890,159.69872500717466,160000,0.92
558,6890,159.69872500717466,180000,0.98
559,6890,159.69872500717466,200000,0.94
560,6890,159.69872500717466,220000,0.96
561,6890,159.69872500717466,240000,0.94
562,6890,159.69872500717466,260000,0.96
563,6890,159.69872500717466,280000,0.94
564,6890,159.69872500717466,300000,0.98
565,6890,159.69872500717466,320000,0.94
566,6890,159.69872500717466,340000,0.98
567,6890,159.69872500717466,360000,0.98
568,6890,159.69872500717466,380000,0.98
569,6890,159.69872500717466,400000,0.94
570,6890,159.69872500717466,420000,1.0
571,6890,159.69872500717466,440000,0.98
572,6890,159.69872500717466,460000,0.94
573,6890,159.69872500717466,480000,1.0
574,6890,159.69872500717466,500000,0.92
575,6890,159.69872500717466,520000,0.98
576,6890,159.69872500717466,540000,0.94
577,6890,159.69872500717466,560000,1.0
578,6890,159.69872500717466,580000,1.0
579,6890,159.69872500717466,600000,0.86
580,6890,159.69872500717466,620000,1.0
581,6890,159.69872500717466,640000,0.94
582,6890,159.69872500717466,660000,0.98
583,6890,159.69872500717466,680000,0.98
584,6890,159.69872500717466,700000,0.94
585,6890,159.69872500717466,720000,0.98
586,6890,159.69872500717466,740000,0.98
587,6890,159.69872500717466,760000,1.0
588,6890,159.69872500717466,780000,1.0
589,6890,159.69872500717466,800000,1.0
590,6890,159.69872500717466,820000,0.96
591,6890,159.69872500717466,840000,1.0
592,6890,159.69872500717466,860000,0.96
593,6890,159.69872500717466,880000,0.98
594,6890,159.69872500717466,900000,0.96
595,6890,159.69872500717466,920000,0.98
596,6890,159.69872500717466,940000,0.98
597,6890,159.69872500717466,960000,1.0
598,6890,159.69872500717466,980000,1.0
599,6890,159.69872500717466,1000000,1.0
600,6311,3.0,20000,0.0
601,6311,3.0,40000,0.0
602,6311,3.0,60000,0.0
603,6311,3.0,80000,0.0
604,6311,3.0,100000,0.0
605,6311,3.0,120000,0.0
606,6311,3.0,140000,0.0
607,6311,3.0,160000,0.0
608,6311,3.0,180000,0.0
609,6311,3.0,200000,0.0
610,6311,3.0,220000,0.0
611,6311,3.0,240000,0.0
612,6311,3.0,260000,0.0
613,6311,3.0,280000,0.0
614,6311,3.0,300000,0.0
615,6311,3.0,320000,0.0
616,6311,3.0,340000,0.0
617,6311,3.0,360000,0.0
618,6311,3.0,380000,0.0
619,6311,3.0,400000,0.0
620,6311,3.0,420000,0.0
621,6311,3.0,440000,0.0
622,6311,3.0,460000,0.0
623,6311,3.0,480000,0.0
624,6311,3.0,500000,0.0
625,6311,3.0,520000,0.0
626,6311,3.0,540000,0.0
627,6311,3.0,560000,0.0
628,6311,3.0,580000,0.0
629,6311,3.0,600000,0.0
630,6311,3.0,620000,0.0
631,6311,3.0,640000,0.0
632,6311,3.0,660000,0.0
633,6311,3.0,680000,0.0
634,6311,3.0,700000,0.0
635,6311,3.0,720000,0.0
636,6311,3.0,740000,0.0
637,6311,3.0,760000,0.0
638,6311,3.0,780000,0.0
639,6311,3.0,800000,0.0
640,6311,3.0,820000,0.0
641,6311,3.0,840000,0.0
642,6311,3.0,860000,0.0
643,6311,3.0,880000,0.0
644,6311,3.0,900000,0.0
645,6311,3.0,920000,0.0
646,6311,3.0,940000,0.0
647,6311,3.0,960000,0.0
648,6311,3.0,980000,0.0
649,6311,3.0,1000000,0.0
650,6311,47.007708545569656,20000,0.24
651,6311,47.007708545569656,40000,0.16
652,6311,47.007708545569656,60000,0.28
653,6311,47.007708545569656,80000,0.5
654,6311,47.007708545569656,100000,0.42
655,6311,47.007708545569656,120000,0.52
656,6311,47.007708545569656,140000,0.46
657,6311,47.007708545569656,160000,0.34
658,6311,47.007708545569656,180000,0.32
659,6311,47.007708545569656,200000,0.44
660,6311,47.007708545569656,220000,0.16
661,6311,47.007708545569656,240000,0.44
662,6311,47.007708545569656,260000,0.52
663,6311,47.007708545569656,280000,0.5
664,6311,47.007708545569656,300000,0.64
665,6311,47.007708545569656,320000,0.44
666,6311,47.007708545569656,340000,0.56
667,6311,47.007708545569656,360000,0.6
668,6311,47.007708545569656,380000,0.42
669,6311,47.007708545569656,400000,0.46
670,6311,47.007708545569656,420000,0.44
671,6311,47.007708545569656,440000,0.7
672,6311,47.007708545569656,460000,0.68
673,6311,47.007708545569656,480000,0.64
674,6311,47.007708545569656,500000,0.6
675,6311,47.007708545569656,520000,0.54
676,6311,47.007708545569656,540000,0.7
677,6311,47.007708545569656,560000,0.96
678,6311,47.007708545569656,580000,0.84
679,6311,47.007708545569656,600000,0.52
680,6311,47.007708545569656,620000,0.76
681,6311,47.007708545569656,640000,0.62
682,6311,47.007708545569656,660000,0.82
683,6311,47.007708545569656,680000,0.84
684,6311,47.007708545569656,700000,0.78
685,6311,47.007708545569656,720000,0.82
686,6311,47.007708545569656,740000,0.6
687,6311,47.007708545569656,760000,0.66
688,6311,47.007708545569656,780000,0.7
689,6311,47.007708545569656,800000,0.72
690,6311,47.007708545569656,820000,0.86
691,6311,47.007708545569656,840000,0.78
692,6311,47.007708545569656,860000,0.78
693,6311,47.007708545569656,880000,0.84
694,6311,47.007708545569656,900000,0.78
695,6311,47.007708545569656,920000,0.62
696,6311,47.007708545569656,940000,0.82
697,6311,47.007708545569656,960000,0.92
698,6311,47.007708545569656,980000,0.84
699,6311,47.007708545569656,1000000,0.84
700,6311,294.35243483288787,20000,0.52
701,6311,294.35243483288787,40000,0.82
702,6311,294.35243483288787,60000,0.88
703,6311,294.35243483288787,80000,0.9
704,6311,294.35243483288787,100000,0.88
705,6311,294.35243483288787,120000,0.9
706,6311,294.35243483288787,140000,0.96
707,6311,294.35243483288787,160000,0.94
708,6311,294.35243483288787,180000,1.0
709,6311,294.35243483288787,200000,0.98
710,6311,294.35243483288787,220000,1.0
711,6311,294.35243483288787,240000,0.98
712,6311,294.35243483288787,260000,0.98
